transaction_id,account_id,amount,transaction_date,transaction_time,merchant,location,transaction_type,is_fraud
b4e5a7a0-0198-4256-94f1-d1a3f17f121c,388009,1585.52,2024-03-11,1:59:00,"White, Marshall and Peterson",Jeffreyfort,credit,0
eba7526d-3ef9-444f-975c-ce91b01a9019,877809,1384.89,2024-05-16,20:07:00,Richardson Ltd,Port Scottport,debit,0
ebbf353c-6f0b-4b41-8104-6b05feb0c3ae,636763,5012.4,2024-07-09,14:18:00,Webb Ltd,Mercerview,debit,0
b0698f70-11c3-4142-95dc-c94942587627,650279,5728.14,2024-08-09,14:31:00,Hubbard Ltd,Amandastad,debit,0
3248f311-0f35-43d1-aae0-f343210d566c,897549,2186.47,2024-05-06,12:06:00,Roy-Webb,Mcculloughfort,credit,0
c10fba23-85a5-44b8-9b57-72d870ea1d11,217080,5163.9,2024-07-23,0:27:00,Hernandez Ltd,Cortezview,credit,0
c9c08d7a-8a0f-4bad-a111-c99f5255a3fc,345851,334.25,2024-07-01,2:20:00,Levine-Gross,South Brenda,credit,0
95b39452-7a8a-45ce-a3da-04b86d68c32a,823659,298.15,2024-09-04,12:56:00,Fox Ltd,Larsenstad,credit,0
ffced8c1-4873-4767-80ca-e2a015b5b073,247478,8090.73,2024-05-14,21:17:00,Lopez PLC,Cuevasview,credit,0
d476bc00-da45-4527-9004-1bbd616f10c2,469572,4808.03,2024-06-13,0:49:00,"Lynch, Wells and Keith",Barnesview,debit,0
ebb1f676-d5d9-40ce-814e-13dfb38fced5,200252,5904.9,2024-01-15,23:49:00,"Clark, Allen and Miller",Sandrastad,debit,0
25d4f63e-03f7-4056-8fc6-6142e93e110f,186583,4827.91,2024-08-16,3:45:00,Fernandez Group,South Mary,debit,0
a6a1bc7a-eb1e-47c9-9d8d-b9767b50f21a,180014,3369.88,2024-03-18,17:22:00,Russell Ltd,Andrewchester,debit,0
70d0cb79-ff6e-4200-807b-c779b75dfc85,750679,9823.94,2024-06-08,4:30:00,"Hernandez, Lopez and Rose",Lake Matthewtown,debit,0
6ac6e2e0-83e2-4152-ad73-223e481dac8d,532579,1725.1,2024-05-21,20:50:00,Payne and Sons,Port Margaretberg,credit,0
1583e1f0-9332-49ad-b185-0d58a870c4c6,529489,9444.34,2024-05-19,4:10:00,Payne Ltd,Morganmouth,credit,0
a0509b37-1303-4cb6-8494-6c5540857f4f,581494,2037.11,2024-04-30,16:55:00,Callahan Inc,Rachelshire,debit,0
791a4d4a-ce26-46ce-b136-243352cc87ed,672755,6400.19,2024-02-16,16:53:00,Harris-Hernandez,Kristenmouth,credit,0
44395c48-1775-45cb-b2e2-70bc8420d633,177584,7282.66,2024-01-08,15:00:00,Price-Willis,Hughesville,credit,0
69cea7e7-d311-4320-b449-482610b55a4f,148010,3536.82,2024-06-29,19:33:00,"Hutchinson, Malone and Lowe",Adambury,credit,0
f4f20398-d8b2-415c-8997-7b79df94e6d0,569555,7017.53,2024-02-12,18:12:00,Palmer-Lee,Vickieland,debit,0
b38c19b6-605e-4342-8afb-1373a42ff52a,266409,536.45,2024-01-04,12:19:00,"Webster, Harrison and Hahn",Brooksbury,debit,0
6804f2bb-9bc9-4dd7-8027-dde1b93377bd,857979,5216.67,2024-06-30,13:55:00,"Flynn, Mullins and Fowler",Lawrencefort,credit,0
9f234773-0817-47d5-950d-33566b6a7291,631321,1866.12,2024-03-09,20:56:00,"Nunez, Nash and Rowe",South Brandy,credit,0
c95d723c-69b0-4b15-916d-8805b832a3a2,488890,5031.77,2024-06-09,0:44:00,Rodgers Ltd,Port Bobby,debit,0
dc60cbf3-1a92-4ba8-a8e5-3a8655a91034,657723,4720.44,2024-05-07,23:10:00,Miller LLC,Port Christianmouth,credit,0
50e9f95d-6d76-4504-bbc5-d6d1991cf731,997582,3855.34,2024-03-22,19:21:00,Ingram-Hernandez,Brownbury,debit,0
4f25930b-03b5-40d5-bcaa-6dd457cb394c,322831,1632,2024-01-08,2:18:00,Gonzalez PLC,Lake Benjaminchester,debit,0
f29313bc-53a2-4298-8a44-b2a05c553153,385762,9882.03,2024-01-29,0:45:00,"Henry, Andrews and Decker",Nicholasborough,debit,1
2336666d-8aa1-4bd2-a822-1b1222dc0ea8,821902,4892.62,2024-01-14,4:14:00,"Peters, Smith and Simpson",Angelaport,debit,0
1df47f9a-b806-47b7-9021-7c12e1456e85,189220,4397.28,2024-06-22,5:38:00,"Thompson, Little and Carroll",Parkermouth,credit,0
497590b3-0da0-4c5a-ac8f-952b94536bbc,719904,3565.07,2024-05-24,20:05:00,Martinez-Cole,Carlberg,credit,1
b622f4f9-db8d-4a60-99c8-f6060a41995a,459529,9674.26,2024-05-26,18:24:00,Peterson-Anderson,Port Lori,debit,0
7473a089-4507-4c2f-9772-477d032206c9,904798,8333.45,2024-03-29,8:35:00,Kelly-Mcdowell,Port Kayla,debit,0
cdc82d8b-6585-4760-8d2c-7be2295b7fab,291512,505.04,2024-02-23,0:53:00,"Smith, Clark and Garcia",Port Jeffrey,debit,0
3026c96e-1c86-4818-8d91-8c0125519f83,676755,1524.02,2024-03-02,19:22:00,Reed-Woods,New Katrinatown,debit,0
6665aa0a-a615-419c-bf6e-9fcfd137903a,745438,1680.42,2024-05-13,15:38:00,"Moreno, Kemp and Smith",Ericaburgh,debit,0
14230377-ea33-46f8-a7ca-6be0f3c5f331,711429,5084.73,2024-03-24,19:18:00,"Ramirez, Wang and Spencer",Sheltonhaven,debit,0
2bf480da-286f-44f9-9c02-cfd6a553a40e,536712,4275.91,2024-04-15,5:31:00,"Moody, Burton and Neal",Schmidtstad,credit,0
67a58f69-d8b4-4832-a818-497d60f16e72,660950,1306.12,2024-05-23,12:34:00,Greer LLC,Port Jacqueline,credit,0
6275fc2b-6be6-4e7a-a6dc-73af1fc67485,493111,2914.18,2024-02-17,14:09:00,"Arnold, Murphy and Burns",Joyberg,debit,0
956505da-437c-4cf6-bfcf-e7123a01faf0,542970,6720.23,2024-07-12,15:30:00,"Stanley, Daniels and Thomas",East Jasmine,debit,0
df671cae-93c7-4453-bdc1-eb7221ee0c5b,115513,9124.89,2024-05-10,1:39:00,Jenkins-Jenkins,Stricklandville,credit,0
deb332a3-87c3-4d65-9812-9437bf08f3f8,997665,7236.15,2024-06-04,10:29:00,Chapman LLC,West Jonathan,debit,0
121c6557-8698-4fba-a57f-bcf944bb7f1f,946537,1037.25,2024-01-11,17:39:00,"Medina, Bullock and Rojas",North Jenniferberg,credit,0
537ce5cb-d6ea-46b0-9d4a-f115bec86f4c,689033,6344.47,2024-04-12,11:45:00,Perez Inc,East Evelyn,debit,0
ae0b1ddc-925f-436d-8f63-87bf85da4811,473726,3789.19,2024-07-05,15:46:00,"Archer, Jacobs and Garcia",Smithborough,credit,0
317ea31d-4181-446c-b3e6-5249472203f0,775035,8908.99,2024-07-21,21:46:00,"Lee, Vaughan and Thompson",Davisburgh,credit,0
a6f034d5-7d2b-4053-bf98-d306f84bbef1,728739,5451.71,2024-05-28,20:38:00,Green-Brock,South Annabury,credit,0
53aaabe8-47d1-4f41-8a04-597bb7be1496,360128,3893.41,2024-05-04,22:43:00,Phillips and Sons,Jessicaland,debit,0
fc6bb988-946d-445b-8bc1-496039f6af6d,144522,5184.55,2024-02-23,10:06:00,Walker-Harmon,Port Donald,credit,0
590d1405-43fd-4b12-a151-ce0adbb2029d,555620,9265.52,2024-09-10,4:10:00,Savage-Ruiz,West Kylechester,credit,0
a5daf842-19ce-41f4-b596-59230a3ac749,524519,5959.12,2024-08-25,22:59:00,"Munoz, Medina and Santos",Parkston,debit,0
cfea75a3-5401-4533-aaa4-0c64d154dae0,924004,326.18,2024-05-11,17:02:00,"Banks, Bailey and Hansen",Jamesville,debit,0
3c5bb6f2-f1a6-41c6-ad61-aa8d7d1a39b3,160290,783.9,2024-08-05,1:02:00,Clark PLC,Mitchellhaven,credit,0
17d70403-721a-4692-994b-ed020e7897eb,309248,2050.75,2024-02-19,7:13:00,"Young, Salazar and Knight",Carlamouth,debit,0
05078188-1556-4275-a55b-5d566ce5e212,674221,2940.31,2024-01-26,19:45:00,French-Love,Roberttown,debit,0
8a734013-1650-4ee7-bcb7-14921934b704,126548,6388.87,2024-06-28,3:03:00,Olsen Ltd,Adamsfurt,debit,0
38440749-dd9e-47e9-baca-ec0889a502e3,104384,8965.68,2024-06-15,16:16:00,Miller-Mcguire,East Tristanshire,credit,0
6ccd87d7-5d21-4364-8b5a-96f1ea1bdcc3,696703,2249.41,2024-05-19,19:22:00,Daniels-Webb,Roberttown,credit,1
4de2d097-f498-42b1-9a51-6f7c0e352c7b,560430,8315.2,2024-03-24,13:02:00,Johnson-Thomas,West Chelsealand,debit,0
706fbe12-74ce-4971-9290-9994bc138444,770304,4094.15,2024-03-17,6:58:00,Velez Group,North Brookeside,credit,0
c183e678-c065-4840-a6e1-cd87200d8416,441499,5884.46,2024-04-16,14:27:00,Shaffer-Hicks,Millerport,debit,0
8458785d-2fb5-4db4-bfaf-469b706f570c,574611,5706.62,2024-05-01,19:31:00,Stevens-Melton,Dunnland,credit,0
a91b4458-8209-4c85-a4f4-5be1d43899b0,394857,1637.45,2024-04-09,16:29:00,"Ritter, Herrera and Butler",Tranborough,debit,0
8a13a10e-34ad-4fa2-af36-6b11939adcd5,811227,228.91,2024-01-12,23:03:00,Garcia-Hernandez,New Lisa,debit,0
798df3a9-33a4-4a4d-8030-57d8db8a5200,126872,4194.08,2024-01-25,1:40:00,"Ramirez, Hopkins and Lopez",Leebury,debit,0
6c3bf3ab-b0a3-4cfe-9e80-31923651843e,119542,5637.51,2024-07-24,14:53:00,Munoz Group,East Ashleymouth,credit,0
5b95eabc-869e-4100-85b8-4ed4a55aa7f4,818816,8453.7,2024-06-17,10:08:00,Hughes-Powell,Lisaside,debit,0
04da4c0f-6822-4ba0-b4d2-6211c39e34ca,696003,1181.37,2024-06-01,7:45:00,Dennis Ltd,Port Kathrynville,credit,0
5435a049-e378-418e-9944-f20a337cbd3e,218042,8834.11,2024-06-25,8:10:00,Hurst Ltd,North Richardborough,debit,0
cd2fea2d-ce5e-45ef-87ed-dd8c127d60f5,283489,2277.13,2024-07-20,17:42:00,Hunt Ltd,Nicholasberg,credit,0
cef29db9-085c-44e8-a792-82fae18d9c03,886358,7606.45,2024-01-15,21:11:00,Sawyer-Davis,East Katherine,credit,0
c7dfead4-4f38-406d-beae-358243adf99d,929636,3125.86,2024-02-18,13:07:00,Harris-Ross,Justinview,debit,1
a4e1510d-c046-4574-abf3-1b6eacdb1f41,338858,9469.37,2024-08-03,2:41:00,Roach PLC,Guzmanfurt,credit,0
8373bc31-a91b-473e-aa05-feb9aa95c68b,642108,6969.35,2024-06-05,4:50:00,Powell-Hodge,New Karen,debit,0
cd6d19b7-3220-489b-bccf-99f009509302,365388,4140.53,2024-06-25,9:33:00,Garcia-King,Hollandmouth,credit,0
d0487664-4b8b-458b-b012-938399c2e325,756899,8219.96,2024-03-30,6:59:00,"Miranda, Miller and Murillo",Hollandtown,debit,0
078989bf-bc37-4c39-a82c-057b2a9042e4,500734,9646.39,2024-01-14,21:11:00,White Ltd,Christopherberg,debit,0
01d19e62-e3a5-4b1b-8ee9-efbd3d6c3052,301906,6733.33,2024-01-03,7:53:00,Davis-Robinson,South Stephanieside,credit,0
479aadb9-7173-4c19-bcd2-43eab701f769,894379,6832.85,2024-05-15,18:04:00,Edwards-Fletcher,Michelleberg,credit,0
426de3e9-403e-4ef5-8bd6-79ed9bfed056,924725,1077.33,2024-02-25,22:05:00,Garcia-Bell,Bakerville,credit,0
e3892c78-7cac-4bc0-a9f4-2724a55bba0b,910694,4747.58,2024-01-21,2:49:00,Reed-Johnson,Port Donald,debit,0
e3eefbb7-4682-4bc1-a412-f88e6845f141,893402,22.47,2024-07-31,12:09:00,Lara Inc,North Jose,credit,0
f311efbe-0aa5-404e-ad75-d8568b2df14b,216952,1510.74,2024-08-23,16:15:00,Beck-Summers,New Danhaven,credit,0
42b322b6-7c69-4c47-ace5-86ed833e4389,251394,9511.57,2024-02-11,23:22:00,"Norris, Morton and Turner",Jonathantown,debit,0
b4524959-fca3-4bcd-a3f6-fa9e9fcce36f,339265,3691.91,2024-07-24,3:04:00,Saunders-Mcclure,Mitchellstad,debit,0
fecacc2d-5b96-47c9-8e19-0b0718b64006,333925,3727.11,2024-01-04,13:30:00,Smith-Case,Markbury,credit,0
461fd6a1-316f-4122-9a1b-7770c214f934,377871,2866.71,2024-04-23,22:45:00,"Hawkins, Robinson and Leblanc",Whiteton,credit,0
858f7ffe-8352-436e-ae39-3e5ba45b8bbd,688998,9029.76,2024-04-20,6:39:00,Reyes-Cox,West Markburgh,debit,0
50cffafd-28e5-4821-8b12-668f295fb2f8,130010,1004.97,2024-08-15,17:23:00,Golden-Garcia,Nicholaston,debit,0
8b21211a-b7b5-4f75-a5fb-cf0dae96b34a,125291,1380.65,2024-03-09,17:45:00,Arnold-Evans,Sandovalberg,debit,1
09d8cd20-ca05-4d5f-8739-918f893fa557,912238,2538.12,2024-09-06,14:17:00,Hudson PLC,New Dawnville,credit,0
1ff935cb-80a3-4c23-8f6a-700dca095ebc,899871,7759.68,2024-04-23,7:19:00,Clark-Terry,Campbellbury,debit,0
1b995078-b60b-4b54-a413-41d5dcf65911,925285,7300.98,2024-01-12,10:54:00,Pittman LLC,East Angelafurt,credit,0
783648fc-af53-4ccf-9897-e9c53a39266d,539140,1235.76,2024-04-23,8:56:00,Alexander-Estrada,Christopherborough,debit,0
13531e9f-db21-4161-9ba1-83d50c577ab2,477197,3934.72,2024-05-29,14:59:00,"Myers, Thomas and Washington",Wrightport,credit,0
3489301a-ff4f-4805-8eab-263eb54d8bc1,459500,8193.01,2024-07-15,16:16:00,"Webb, Hawkins and Hobbs",East Eric,credit,0
7981e4e2-408f-45ff-a0e2-754f463309ae,449126,5653.35,2024-05-23,6:24:00,Acosta-Griffin,South Marissa,debit,0
8f685800-f88a-48d5-990c-fbb748e93861,464259,281.66,2024-03-03,15:02:00,Liu-Kerr,Lake Andrew,credit,0
3dd1cc66-9878-46fb-9930-3f5bea5010bd,575760,2309.29,2024-01-26,11:17:00,Sharp and Sons,Ballberg,debit,0
2e15dd22-5007-4a4b-877e-f7a3cf5f895a,432318,9858.69,2024-05-23,15:19:00,"Brown, Tran and Miller",Port Karen,debit,1
b361c8a5-2b56-4185-b7fd-0ef3380f3d49,186408,5891.43,2024-03-21,21:22:00,Waters-Ray,Ruizfort,debit,0
b5154c3d-c83f-4b5b-a0da-1015e1bd1943,131020,5863.21,2024-01-14,11:49:00,"Vance, Turner and Harrison",Stevenchester,credit,0
fe396458-e491-454e-85ae-b4fae11aa9a9,510905,7891.53,2024-04-08,12:30:00,"Dawson, Roy and Brennan",North Patricia,debit,0
49c3068a-b370-46e7-af26-b5e85e7065f8,425544,1638.45,2024-05-05,2:04:00,"Baker, Martinez and Ortiz",West Randyhaven,debit,0
a5419793-4e26-4b61-9fec-0a04c8f94976,371666,7424.28,2024-07-16,17:25:00,"Edwards, Martin and Johnson",Emilyside,credit,0
a58b0bfd-a4b2-45f4-ae65-1049c769e54d,697335,4563.56,2024-01-04,18:29:00,Young-Gonzalez,New Alyssastad,credit,0
b3490a21-5137-49d5-925b-c2a6ea7f63bb,218582,9130.86,2024-06-20,7:54:00,"Hall, Best and Frazier",Millertown,debit,0
3ce1e9b1-2892-4ce1-bf48-8cfde1d44e0c,486226,3781.2,2024-03-29,18:06:00,"Young, Scott and Jacobs",Lake Jose,debit,0
2d865878-cbb1-4026-bfc6-bf4ce0671cae,769952,3563.7,2024-06-21,5:55:00,Hanna and Sons,Robertland,credit,0
5a4d9148-987e-4d98-9a31-1b17e7cdbe77,546110,7870.91,2024-07-19,6:35:00,Howard Inc,Reedton,credit,0
622bb68f-042a-4897-8b72-4a8d2c9291a6,312898,8645.74,2024-02-20,22:36:00,"Jackson, Johnson and Moon",East Robert,debit,0
39b1b656-0c89-49c9-9742-498cfb3e6e2c,926852,9050.85,2024-01-07,23:52:00,Williams-Owens,Maryfurt,credit,0
c502f68c-5e43-485a-9649-bc712d96cb9b,169929,2364.45,2024-06-21,10:28:00,Sullivan-Richard,Millerport,debit,0
a4f59497-39ff-421b-905f-6e87dc2fcf94,635775,2019.17,2024-04-02,16:35:00,Wade-Hernandez,North Caroline,credit,0
1d2b1a43-9d9e-4054-b7cb-359b78e2a114,829714,266.37,2024-09-10,2:40:00,"White, Ingram and Hicks",Lynchburgh,credit,0
f24e8c82-3037-4306-9d5d-c1257807edc6,139025,3162.21,2024-02-14,9:53:00,"Green, Simpson and Flores",East Tanya,credit,0
61fd56ec-23d9-4beb-854f-6aa3243c8a02,255937,7323.79,2024-04-15,5:40:00,Smith-Williams,Jenniferburgh,debit,0
fb97e4da-4ffb-4011-b0be-647cdce9cad7,674266,5274.56,2024-05-28,17:07:00,"Stone, Maynard and Walters",Port Amanda,debit,0
7b93778d-c7ee-4db7-8098-ad49b183bd4b,783070,7237.58,2024-04-29,16:21:00,Hill Inc,Kaylashire,credit,0
2d5b3333-1afe-461f-8e5f-e113aa52e970,695496,4178.1,2024-01-23,20:26:00,Scott and Sons,Josephland,credit,0
ddf9de54-03de-43e2-b1b1-6db486de69b4,517295,3649.45,2024-05-06,21:51:00,Schmidt PLC,West Yvonnestad,credit,0
c9a9fe2b-617a-4d77-8f39-5781a32c4ef0,496187,1676.59,2024-02-02,5:58:00,Adams-Benson,Lake Daniel,credit,0
8ed52c12-65aa-41f6-b80b-e8d8f300fef1,449956,8905.01,2024-07-13,3:58:00,Perez-Taylor,Amandamouth,credit,0
238726e1-0111-4a77-ab8b-02f646445cbf,268468,1624.21,2024-03-17,0:29:00,"Pham, Maxwell and Greer",New Justin,credit,0
a495ddd8-3a5d-4dc4-8bc0-23a14f911d4b,898624,4236.6,2024-06-30,20:22:00,"Lee, Glover and Brown",Wheelerfort,credit,0
c7f7d530-6ae4-448f-88c4-ecaecaa94f5b,228454,5557.68,2024-06-22,19:21:00,Brown PLC,Port Michaelland,debit,0
995b548a-6095-402d-8fce-4ad65fd5957b,833584,8055.56,2024-04-24,11:50:00,Wilson PLC,North Joyfurt,credit,0
0f1b0587-7e23-4c7b-9577-3e5fba9fe5c1,986016,8172.19,2024-02-15,10:39:00,"Russell, Williams and Perez",West Sherry,credit,0
c25b62f0-dfe6-45ec-82db-b1b06d08f810,157735,3878.92,2024-08-26,8:21:00,Morris Ltd,Tonyaville,debit,0
08954ca2-cf7b-4239-8c34-589e18abe2e5,984477,137.89,2024-02-07,13:57:00,Allen-White,Barbaraton,credit,0
a8a58e74-af74-47a3-900d-99b95926f008,801940,2208.19,2024-02-02,2:16:00,Pope-Fernandez,Brittanystad,debit,1
02969f08-8ec8-456b-a774-277cf45e6242,529228,2390.31,2024-06-01,11:22:00,"Smith, Bennett and Sanders",Simpsonmouth,debit,0
3235396b-8609-4d68-b0aa-b433c1f70e95,554663,4895.47,2024-01-30,10:25:00,Gill Ltd,North Wanda,debit,0
266847e8-4fab-43de-9adc-ac7d889bce7c,100186,4248.68,2024-06-30,4:35:00,"Horne, Moore and Porter",Port Andrea,debit,0
af1ba0d3-b447-4a52-89da-1be1ef36bae9,299974,7900.96,2024-02-09,9:46:00,Ellis PLC,New Angelicamouth,debit,0
bc685ae2-c49c-4b79-b13c-71e3279c87c0,581636,9844.53,2024-02-03,11:18:00,Clark Group,East Caseybury,debit,0
83734a41-b27f-43ed-98e8-d29a3c4b06c9,207576,1408.22,2024-09-04,21:33:00,Henry Ltd,New James,debit,0
4b28b11c-0f4a-4693-b039-b2a6030baed7,552562,7234.72,2024-02-28,17:38:00,Lewis Group,Wallaceberg,credit,0
d150292f-f68c-4a17-8215-b7a1dc45ae52,140542,3971.71,2024-05-12,20:10:00,"Jones, Phelps and Tran",Mccoyburgh,credit,0
4abe9bee-f62e-45ec-be37-dad33bdf88bc,912465,6784.42,2024-03-10,13:10:00,Wolfe-Green,Amandachester,debit,0
d2a309d7-3b36-4ae4-b5ea-ef2174c02943,983801,30.04,2024-06-23,18:19:00,Smith Ltd,Kimview,credit,0
bbb88ce2-fd0e-4c7d-8f42-bfba792d3167,402559,556.32,2024-05-02,23:39:00,"Graham, West and Mccall",West Dawn,debit,0
af49e1c8-d71d-40ea-9402-c5cb5f17b622,120154,905.91,2024-01-21,17:59:00,"Copeland, Ramirez and Jordan",Thomasburgh,credit,0
a98b7193-4fc8-4587-b193-68b258dff242,490240,4078.29,2024-05-08,6:39:00,"Olson, Rivera and Fleming",West Kristine,debit,0
51fd285d-285c-4a3a-b756-c919775e5097,201358,8454.76,2024-05-20,18:19:00,Bennett Group,Port Kathrynport,debit,0
67c8bb64-5d16-4172-88fd-c0ef9fe3dc68,978757,2029.12,2024-05-07,16:43:00,"Obrien, Lambert and Wilson",Gilmoreburgh,credit,0
b3fa5598-f9e5-44b5-8390-965dd6fcbecb,754289,9477.81,2024-03-04,16:36:00,Odom-Collins,Deniseview,credit,0
f97ad0e0-15d8-4cb3-8212-087cd814a4be,943044,4005.67,2024-04-06,8:45:00,Carroll and Sons,Ginaburgh,credit,0
6a34bc75-07ed-4749-8b84-655d6dc7cab9,188765,3856.61,2024-07-19,15:20:00,"Andersen, Anderson and Brown",Port Jennifer,debit,0
2da12b00-ad4d-40f4-8bd6-8b794b3d550a,819274,2980.21,2024-07-19,4:09:00,"Lynch, Schroeder and Thompson",Reginaldbury,credit,0
f7fa2c95-ff0b-4c55-88c7-a59d68388831,985443,4656.63,2024-02-22,19:55:00,Nguyen Inc,Williamston,debit,0
5ea1a40d-c52f-46ea-9eeb-417c773cbb4e,736895,5958.49,2024-06-07,0:21:00,Wilkins-Cole,Raymouth,debit,0
7befffa7-17c4-40ef-8678-a41255821e8d,238525,2190.42,2024-04-28,22:38:00,"Olson, Cross and James",Phillipsfort,debit,0
03b6995e-ab7f-4d48-aef3-5f976901c8f7,478599,6166.32,2024-03-25,11:17:00,Nash and Sons,Alexville,credit,0
0ea788d8-11b3-4478-97b3-d04bf452eca5,586360,8554,2024-06-01,1:57:00,Smith Inc,Lanceport,debit,0
67ff2535-e749-469c-a2f6-35f861887d4f,392130,772.12,2024-01-17,1:24:00,Crawford-Gonzalez,South Marcus,debit,0
450eefc7-6dbd-4e06-aa51-0ab078844c29,986260,833.63,2024-08-22,8:58:00,"Mckenzie, Williams and Jackson",Dianeville,credit,0
e6790aa1-8e5a-49ef-bf2b-08dec6bc965b,344335,4386.36,2024-07-13,11:52:00,"Austin, Walker and Myers",Rosshaven,debit,0
6bbabc72-53c4-4cfe-b79d-7c2e1fb98da9,934864,3367.43,2024-03-09,22:07:00,"Krause, Dalton and Salazar",Matthewport,credit,0
4761d0e5-9eea-41d7-a8bb-4ec950448597,996554,1639.39,2024-02-21,10:16:00,"Mitchell, Atkinson and Vega",South Kimberlyshire,credit,0
49b98424-3438-4656-94f3-a5477bc7f771,578013,7935.7,2024-08-19,17:36:00,Valdez-Silva,Moraleston,debit,0
383d695e-a1ec-42a8-be5c-892247f706bf,734464,3255.74,2024-01-22,23:28:00,"Goodman, Miller and Foster",Lake Bradleyport,debit,0
b5114be6-d874-4fd8-8fff-96afb9054a48,513392,8664.08,2024-02-17,7:22:00,Gonzalez PLC,Jonesmouth,debit,0
f6ed7278-788a-4950-8475-1f33bbe2e4c8,375852,3739.42,2024-03-07,23:59:00,Perez PLC,West Lauraview,credit,0
5c03510c-d2d8-4251-8b3d-321bf6f48560,848268,8314.61,2024-09-04,18:02:00,Schaefer Ltd,Ramireztown,debit,0
06a2743a-1ebd-4f38-acb0-77dbd8d5663b,557631,9421.4,2024-02-29,10:14:00,"Miles, Glover and Dixon",Martinmouth,debit,0
ce3fc596-2207-4c49-a279-7a946fc48c9b,743663,3095.35,2024-04-25,4:18:00,Bray LLC,Moralesport,credit,0
da802f10-480f-454a-9f8f-1c7aa61f719b,801702,6954.68,2024-02-19,22:30:00,"Malone, Roberts and Reyes",South Theresa,debit,0
a223957d-706e-4a97-a8ab-6a193c38e123,770196,4587.57,2024-04-12,2:24:00,Washington-Martin,Campbellview,debit,0
2c94a22c-932d-43c9-afdb-31613cda8a4c,417754,6493.86,2024-01-19,8:58:00,Taylor-Griffith,Danielchester,credit,0
ed9e4350-85e9-4253-95b8-02bf42953a4c,476195,7703.82,2024-06-27,9:52:00,Mitchell Group,Port Courtney,credit,0
5823a4bf-8eb6-43b5-9487-d62c9d91afd8,290379,792.35,2024-08-01,19:34:00,Garza-Walker,South Aaron,debit,0
3a9cb4c0-5dfb-4e8f-8f9f-4868d9646ca9,418377,1601.76,2024-05-19,22:21:00,Davis-Smith,Lake Heidi,credit,0
2de96e22-68fe-4c46-9963-5413665d767d,278157,4596.81,2024-08-03,5:33:00,Ryan-Tucker,Lorifort,credit,0
7c43d530-b5f3-438f-8725-e597b47c7b9e,374565,5172.85,2024-04-04,14:30:00,Marshall and Sons,West Michaelmouth,credit,0
afb7d355-354c-41b1-a7b1-93dca986d70c,672465,3531.87,2024-02-29,20:04:00,Griffin Inc,Carrbury,credit,0
e9b507a5-f94a-4918-acd8-a07acb9973a7,440134,1308.59,2024-05-28,5:43:00,Shields-Richardson,Waltersfort,credit,0
9b6dfbbb-47c1-4194-830d-5c69af7615b1,884345,436.58,2024-07-10,2:07:00,"Brewer, Buck and Abbott",Lake Stanleyview,debit,1
d7f819df-2968-4f04-a440-922914c81c28,422723,637.03,2024-06-28,18:02:00,Rodriguez LLC,Paulaside,credit,0
5240dd1a-8574-4d3e-ab07-39473050d0b5,874662,3904.33,2024-01-11,10:10:00,Walsh-Hayes,Port Robert,credit,0
a694053b-4826-4247-9189-e34446b4d72a,390872,7543.57,2024-06-26,9:57:00,Hodges and Sons,Griffintown,debit,0
e6f53332-e727-43ad-9451-4f65aeff6b91,490006,5458.97,2024-02-01,12:14:00,Bray LLC,West Louis,debit,0
8c9f9010-4eda-4fd0-90b9-061e48137114,501010,2721.49,2024-02-27,10:35:00,"Jimenez, Smith and Kane",Sethbury,debit,0
42898fe4-46ab-41ae-b8a8-47770a20285c,888141,8803.51,2024-04-16,23:00:00,"Castillo, Cannon and Blake",Lake Kaylafort,debit,0
5163387c-75b3-4abc-8922-595b9c4afdf9,271097,4577.57,2024-02-18,3:10:00,"Joyce, Mckay and Phillips",Lopezshire,debit,0
5cdcbfb5-10ca-4dca-bc3d-4c9cc36ef2c8,207672,8114.62,2024-07-08,2:15:00,"Brown, Lee and Collins",Christinafurt,debit,0
7fca00f1-f69b-4966-b733-57e60aeaca00,518691,9822.18,2024-01-29,11:20:00,Torres Group,West Autumntown,credit,0
093cff2a-6228-4eac-a18a-3e41866f740e,536548,2036.61,2024-04-13,18:08:00,Lawrence PLC,Lake Melissamouth,credit,0
5211a4bc-3a6e-472c-84bf-ba39092ba5dc,878542,858.92,2024-07-12,0:05:00,Carroll LLC,Port Sarah,credit,0
3a87e049-a5d9-488f-998f-3b04a72aa673,433156,7283.52,2024-05-25,9:02:00,Miller LLC,Port Gregory,credit,0
66fcf283-b896-41be-8d40-39eb508247b7,368557,1141.6,2024-07-17,17:18:00,"Hutchinson, Buckley and Mills",Susanhaven,credit,0
dab0e734-e1d0-4809-9965-f02f3b281a46,400902,4679.26,2024-08-23,5:18:00,Mcclure-Meyer,Wesleyville,credit,0
b7c264f2-a9be-4467-ba62-a60dfa9ba54c,849701,8533.99,2024-01-14,13:13:00,"Erickson, Martinez and Higgins",East Stephen,credit,0
881dd180-9588-4c3e-a545-751b79da16fd,208009,1049.53,2024-07-26,7:56:00,Holmes-Clayton,Blakeshire,debit,0
2546e507-c8ee-4ec8-9494-7df2419edd0e,160529,9822.58,2024-02-02,23:58:00,"Peters, Ross and Gill",Lake Cynthiaberg,credit,0
